codeCVM,issuingCompany,companyName,tradingName,cnpj,marketIndicator,typeBDR,dateListing,status,segment,segmentEng,type,market
50019,BTIP,ISHARES TIPS BOND ETF,BKR TIP,0,1,DRE,25/04/2023,A,Não Classificados,Not Classified,4,DRE
50013,BTFL,ISHARES TREASURY FLOATING RATE BOND ETF,BKR FLOT RTE,0,1,DRE,25/04/2023,A,Não Classificados,Not Classified,4,DRE
50833,BIYM,ISHARES U.S. BASIC MATERIALS ETF,BKR BASICMAT,0,1,DRE,11/11/2022,A,Não Classificados,Not Classified,4,DRE
79863,BIYE,ISHARES U.S. ENERGY ETF,BKR US ENER,0,1,DRE,01/09/2021,A,Não Classificados,Not Classified,4,DRE
79553,BIYG,ISHARES U.S. FINANCIAL SERVICES ETF,USFINANCSERV,0,1,DRE,22/04/2021,A,Não Classificados,Not Classified,4,DRE
50834,BIHF,ISHARES U.S. HEALTHCARE PROVIDERS ETF,BKR HEALTHPR,0,1,DRE,11/11/2022,A,Não Classificados,Not Classified,4,DRE
50828,BITB,ISHARES U.S. HOME CONSTRUCTION ETF,BKR HM CNSTR,0,1,DRE,11/11/2022,A,Não Classificados,Not Classified,4,DRE
50831,BIYJ,ISHARES U.S. INDUSTRIALS ETF,BKR US INDLS,0,1,DRE,11/11/2022,A,Não Classificados,Not Classified,4,DRE
79529,BIHI,ISHARES U.S. MEDICAL DEVICES ETF,USMEDICDEVIC,0,1,DRE,22/04/2021,A,Não Classificados,Not Classified,4,DRE
50054,BIAT,ISHARES U.S. REGIONAL BANKS ETF,BKR REGBANK,0,1,DRE,03/05/2024,A,Não Classificados,Not Classified,4,DRE
79138,BAER,ISHARES US AEROSPACE & DEFENSE ETF,US AEROSPACE,0,1,DRE,18/11/2020,A,Não Classificados,Not Classified,4,DRE
50459,BIYC,ISHARES US CONSUMER DISCRETIONARY ETF,BKR CODISCRT,0,1,DRE,04/07/2022,A,Não Classificados,Not Classified,4,DRE
50513,BIYK,ISHARES US CONSUMER STAPLES ETF,BKR COSTAPLE,0,1,DRE,04/07/2022,A,Não Classificados,Not Classified,4,DRE
79219,BIYF,ISHARES US FINANCIALS ETF,US FINANCIAL,0,1,DRE,18/11/2020,A,Não Classificados,Not Classified,4,DRE
50572,BIFR,ISHARES US INFRASTRUCTURE ETF,BKR US INFRA,0,1,DRE,04/07/2022,A,Não Classificados,Not Classified,4,DRE
50836,BIEO,ISHARES US OIL & GAS EXPLORATION & PRODUCTION ETF,BKR OIL GAS,0,1,DRE,11/11/2022,A,Não Classificados,Not Classified,4,DRE
50832,BIHE,ISHARES US PHARMACEUTICALS ETF,BKR PHARMACL,0,1,DRE,11/11/2022,A,Não Classificados,Not Classified,4,DRE
79197,BIYW,ISHARES US TECHNOLOGY ETF,US TECHNOLOG,0,1,DRE,18/11/2020,A,Não Classificados,Not Classified,4,DRE
50840,BIYP,ISHARES US TRANSPORTATION ETF,BKR TRANSPTN,0,1,DRE,11/11/2022,A,Não Classificados,Not Classified,4,DRE
50262,BGOV,ISHARES US TREASURY BOND ETF,BKR US TREAS,0,1,DRE,19/11/2021,A,Não Classificados,Not Classified,4,DRE
50581,BUTL,ISHARES US UTILITIES ETF,BKR US UTILT,0,1,DRE,04/07/2022,A,Não Classificados,Not Classified,4,DRE
50001,BBGR,ISHARES USD GREEN BOND ETF,BKR US GREEN,0,1,DRE,25/04/2023,A,Não Classificados,Not Classified,4,DRE
904474,ISLU,ISOLUX ENERGIA E PARTICIPACOES S/A,ISOLUXPART,4726861000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900291,ISYS,I-SYSTEMS SOLUCOES DE INFRAESTRUTURA S/A,I-SYSTEMS,40166794000182,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900533,IBTP,ITABATA PARTICIPACOES S.A.,ITABATA,42329495000147,99,,31/12/9999,A,Não Classificados,Not Classified,7,
915421,IMRC,ITAMARACA TRANSMISSORA SPE S.A,ITAMARACATRA,29774606000166,1,,31/12/9999,A,Não Classificados,Not Classified,7,
19364,ITPB,ITAPEBI GERACAO DE ENERGIA S.A.,ITAPEBI,2397080000196,8,,05/08/2003,A,Energia Elétrica,Electric Utilities,1,
913772,IPTO,ITAPOÁ PARTICIPAÇÕES S.A.,ITAPOAPARTI,22636117000107,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904540,ITPO,ITAPOA TERMINAIS PORTUARIOS S.A.,ITAPOA,1317277000105,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916714,IPLT,ITAPUA PARTICIPACOES LTDA,ITAPUA PART,44179007000198,99,,27/01/2022,A,Não Classificados,Not Classified,7,
904532,ITMG,ITAREMA GERACAO DE ENERGIA S.A.,ITAREMAENERG,13234214000174,1,,31/12/9999,A,Não Classificados,Not Classified,7,
19348,ITUB,ITAU UNIBANCO HOLDING S.A.,ITAUUNIBANCO,60872504000123,16,,30/12/2002,A,Bancos,Banks,1,N1
7617,ITSA,ITAUSA S.A.,ITAUSA,61532644000115,16,,30/06/1966,A,Holdings Diversificadas,Holdings - Diversified,1,N1
900411,ITER,ITER PARTICIPACOES S.A. ,ITER,43697470000169,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917483,ITQR,ITIQUIRA ENERGETICA S.A.,ITIQUIRAENER,185041000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
915561,PNEU,ITR COMERCIO DE PNEUS E PECAS S.A.,ITRCOMERCIOD,15426874000182,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900193,IVIE,IVI ENERGIA S.A.,IVI ENERGIA,50167742000184,99,,31/12/9999,A,Não Classificados,Not Classified,7,
914580,JASD,J A SAUDE ANIMAL INDUSTRIA COMERCIO PRODUTOS VETER,JASAUDE ANIM,3749465000138,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904649,JMEN,J. MALUCELLI ENERGIA S/A,JMALUC,4407406000144,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900318,JGRO,JA AGRONEGÓCIOS COMÉRCIO E DISTRIBUIÇÃO DE PRODUTO,JA AGRONE,29997296000149,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917668,JGRP,JAGUAR INDÚSTRIA E COMÉRCIO DE PLÁSTICOS S.A.,JAGUAR,48839872000174,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917628,JABS,JAIBA SE1 ENERGIAS RENOVÁVEIS S.A.,JAIBA SE1,34705208000128,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25496,JALL,JALLES MACHADO S.A.,JALLESMACHAD,2635522000195,18,,04/02/2021,A,Açucar e Alcool,Sugar - Alcohol,1,NM
910752,JTEE,JANAUBA TRANSMISSORA DE ENERGIA ELETRICA S.A.,JANAUBA,26617923000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900187,JANU,JANUARIO DE NAPOLI GERACAO DE ENERGIA S/A,JANUARIO NG,27816584000124,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904557,JAUR,JAURU TRANSMISSORA DE ENERGIA S/A,JAURUENERGIA,8583456000133,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20575,JBSS,JBS S.A.,JBS,2916265000160,18,,27/03/2007,A,Carnes e Derivados,Meat. Poultry and Others,1,NM
904573,JCPM,JCPM PARTICIPACOES E EMPREENDIMENTOS S/A,JCPMPARTICIP,11483096000102,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904599,JEFP,JEF INVESTIMENTOS S.A.,JEFINVEST,350763000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904615,JFLV,JFL V HOUSE INVESTIMENTOS IMOBILIARIOS S. A.,JFLVHOUSE,28131713000103,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904623,JHMN,JHSF MANAUS EMPREENDIMENTOS E INCORPORACOES S.A.,JHSFMANAUS,9547849000154,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20605,JHSF,JHSF PARTICIPACOES S.A.,JHSF PART,8294224000165,18,,04/04/2007,A,Incorporações,Real Estate,1,NM
916494,JICS,JIVE INVESTMENTS CONSULTORIA S.A.,JIVE INVEST,12600032000107,99,,06/01/2022,A,Não Classificados,Not Classified,7,
7811,JFEN,JOAO FORTES ENGENHARIA S.A.,JOAO FORTES,33035536000100,1,,11/05/1981,A,Incorporações,Real Estate,1,
911743,INTN,JOHN DEERE DTVM LTDA,JOHN DEERE,87963450000168,99,,31/12/9999,A,Não Classificados,Not Classified,7,
13285,JOPA,JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,JOSAPAR,87456562000122,1,,21/12/1988,A,Alimentos Diversos,Other Food Manufacturing,1,
900479,JOST,JOST BRASIL SISTEMAS AUTOMOTIVOS LTDA,JOST BRASIL,843966000190,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904607,JELE,JOTA ELE CONSTRUCOES CIVIS S.A.,JOTAELE,77591402000132,99,,31/12/9999,A,Não Classificados,Not Classified,7,
50696,BBCN,JPMORGAN BETABUILDERS CANADA ETF,JP BTB CANAD,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
79808,BBAJ,JPMORGAN BETABUILDERS DEV ASIA PACIFIC-EX JPN ETF,JP BTB ASIA,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
79805,BBER,JPMORGAN BETABUILDERS EUROPE ETF,JP BTB EUROP,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
79807,BBIL,JPMORGAN BETABUILDERS INTERNATIONAL EQUITY ETF,JP BTB INTL,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
79806,BBJP,JPMORGAN BETABUILDERS JAPAN ETF,JP BTB JAPAO,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50701,BBMR,JPMORGAN BETABUILDERS MSCI US REIT ETF,JP BTB REIT,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50734,BBUS,JPMORGAN BETABUILDERS US EQUITY ETF,JP BTB USEQ,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50726,BMCE,JPMORGAN BETABUILDERS US MID CAP EQUITY ETF,JP BTB RETUR,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
904656,JPCB,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,MORGANBC,46518205000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
50769,BPEM,JPMORGAN DIVERSIFIED RETURN EMERG MARKT EQUITY ETF,JP DV US EME,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50718,BJPI,JPMORGAN DIVERSIFIED RETURN INTERNATION EQUITY ETF,JP RETU INTL,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50751,BPUS,JPMORGAN DIVERSIFIED RETURN US EQUITY ETF,JP DIVRET US,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50785,BPME,JPMORGAN DIVERSIFIED RETURN US MID CAP EQUITY ETF,JP DV USMID,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50807,BDRE,JPMORGAN DIVERSIFIED RETURN US SMALLCAP EQUITY ETF,JP DV US SM,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50793,BMOM,JPMORGAN US MOMENTUM FACTOR ETF,JP US MO FAC,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50742,BJQU,JPMORGAN US QUALITY FACTOR ETF,JP QLT FACT,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
50777,BVLF,JPMORGAN US VALUE FACTOR ETF,JP US VL FAC,0,1,DRE,14/09/2022,A,Não Classificados,Not Classified,4,DRE
22020,JSLG,JSL S.A.,JSL,52548435000179,18,,15/04/2010,A,Transporte Rodoviário,Trucking,1,NM
911339,JURU,JURUENA PARTICIPACOES E INVESTIMENTOS S/A,JURUENA PART,7655515000179,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917487,KBUM,KABUM COMÉRCIO ELETRÔNICO S.A.,KABUMCOMÉRC,5570714000159,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25798,KLAS,KALLAS INCORPORACOES E CONSTRUCOES S.A.,KALLAS,9146451000106,1,,03/05/2021,A,Incorporações,Real Estate,1,
900190,KNST,KANASTRA SECURITIZADORA S.A. ,KANASTRA,48238484000138,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900475,KCDF,KANASTRA-1 COMPANHIA SECURITIZADORA DE CRÉDITOS FI,KANASTRA 1,57626348000106,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900539,KANT,KANASTRA-2 COMPANHIA SECURITIZADORA DE CREDITOS FI,KANASTRA 2,58477844000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900569,KNTR,KANASTRA-3 COMPANHIA SECURITIZADORA DE CREDITOS FI,KANASTRA-3,59078946000113,99,,31/12/9999,A,Não Classificados,Not Classified,7,
4146,CTKA,KARSTEN S.A.,KARSTEN,82640558000104,1,,28/11/1978,A,Fios e Tecidos,Fabric. Thread and Fibers,1,
913889,KATA,KATAYAMA ALIMENTOS LTDA,KATAYAMA,47765979000152,1,,31/12/9999,A,Não Classificados,Not Classified,7,
913566,KATR,KATRIUM INDUSTRIAS QUIMICAS S/A,KATRIUM INDU,28789998000174,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915744,KCTS,KC TEC. SERV. IMOB. DE INTERNET. EMP. E PART. LTDA,KCTECINTERNE,30435543000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
7870,KEPL,KEPLER WEBER S.A.,KEPLER WEBER,91983056000169,18,,13/02/1981,A,Máq. e Equip. Industriais,Machines and Industrial Equipments,1,NM
904680,KGFC,KING FOOD COMERCIO DE ALIMENTOS S/A,KINGFOOD,7400611000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904276,HSBC,KIRTON BANK S.A - BANCO MULTIPLO,KIRTONBM,1701201000189,1,,31/12/9999,A,Não Classificados,Not Classified,7,
12653,KLBN,KLABIN S.A.,KLABIN S/A,89637490000145,17,,24/01/1991,A,Papel e Celulose,Pulp and Paper,1,N2
914408,KOMP,KOMPASS COMPANHIA SECURITIZADORA DE CRÉDITOS FINAN,KOMPASS COMP,39382913000155,1,,31/12/9999,A,Não Classificados,Not Classified,7,
25879,KRSA,KORA SAÚDE PARTICIPAÇÕES S.A,KORA SAUDE,13270520000166,18,,13/08/2021,A,Serv.Méd.Hospit..Análises e Diagnósticos,Med Hosp Serv. Anal and Diagnostics,1,NM
900139,KPEP,KPAR EMPREENDIMENTOS E PARTICIPAÇÕES LTDA ,KPAR EMP,52009330000141,99,,31/12/9999,A,Não Classificados,Not Classified,7,
50045,BKBA,KRANESHARES BOSERA MSCI CHINA A 50 CONNECT IDX ETF,KR MSCI CH50,0,1,DRE,03/06/2024,A,Não Classificados,Not Classified,4,DRE
50044,BKWB,KRANESHARES CSI CHINA INTERNET ETF,KR CSI CHINA,0,1,DRE,03/06/2024,A,Não Classificados,Not Classified,4,DRE
900218,KRTC,KRONA TUBOS E CONEXÕES LTDA ,KRONA,145602000137,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904714,KUHN,KUHN DO BRASIL  S.A. ¿ IMPLEMENTOS AGRICOLAS,KUHN,6216625000171,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904706,KRMA,KURUMA VEICULOS S/A,KURUMA,827783000181,1,,31/12/9999,A,Não Classificados,Not Classified,7,
908798,TUTO,LABORATORIO  TEUTO BRASILEIRO S.A.,LABTEUTOBR,17159229000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911487,LSBI,LABORATORIO SABIN DE ANALISES CLINICAS S.A.,LAB SABIN SA,718528000109,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904243,HOLC,LAFARGEHOLCIM BRASIL S.A.,LAFARGEHOLCI,60869336000117,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900145,LCEI,LAGO CENTER EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAGO CENTER,38214919000150,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904854,LGOP,LAGO DA PEDRA PARTICIPACOES S/A,LAGOPEDRAPAR,29736734000115,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904847,LGER,LAGOA 1 ENERGIA RENOVAVEL S.A.,LAGOA1,21540697000163,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904896,LJDE,LAJEADO ENERGIA S.A.,LAJEADOENERG,3460864000184,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904946,LMBE,LAMBDA ENERGIA S.A..,LAMBDAENERG,30881433000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911768,LBDA,LAMBDA II ENERGIA S/A,LAMBDA II,34216487000166,7,,31/12/9999,A,Não Classificados,Not Classified,7,MB
917397,LRGO,LARGO DA CARIOCA PARTICIPACOES S.A.,LARGODACARIO,35687756000135,99,,31/12/9999,A,Não Classificados,Not Classified,7,
916172,LHII,LAVRAS II HOLDING 2 S.A,LAVRASIIHOLD,40690178000126,99,,08/12/2021,A,Não Classificados,Not Classified,7,
25062,LAVV,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,LAVVI,26462693000128,18,,31/08/2020,A,Incorporações,Real Estate,1,NM
914945,LMDS,LAZAM  MDS CORRETORA ADMINISTRADORA SEGUROS S.A.,LAZAMMDSCOR,48114367000162,1,,31/12/9999,A,Não Classificados,Not Classified,7,
915058,LCEN,LC ENERGIA HOLDING SA,LC ENERGIA H,32997529000118,1,,31/12/9999,A,Não Classificados,Not Classified,7,
914341,LCIN,LC INVESTIMENTOS HOLDING S.A..,LC INVESTIME,38220895000142,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904755,LCEH,LC-EH PARTICIPACOES E EMPREENDIMENTOS S.A.,LCEHPART,2986755000132,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904870,LIND,LDI DESENVOLVIMENTO IMOBILIARIO S/A,LDI,7071841000139,1,,31/12/9999,A,Não Classificados,Not Classified,7,
905059,LSPL,LEASEPLAN ARRENDAMENTO MERCANTIL S/A,LEASEPLANAM,4836002000176,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900300,LEMV,LEMVIG RJ INFRAESTRUTURA E REDES DE TELECOMUNICAC0,LEMVIG,36741993000108,99,,31/12/9999,A,Não Classificados,Not Classified,7,
911545,LELE,LEST LINHAS DE ENERGIA DO SERTAO TRANSMISSORA S.A.,LEST LINHAS,24100518000165,99,,31/12/9999,A,Não Classificados,Not Classified,7,
27383,LETS,LETS RENT A CAR S/A,LETSRENTACAR,873894000124,8,,12/04/2024,A,Aluguel de carros,Car rental,1,
912469,LFPP,LFP PARTICIPACOES S/A,LFP PARTICIP,35203155000100,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900331,GENT,LG INFORMÁTICA S.A.,LUGAR DE GNT,1468594000122,99,,31/12/9999,A,Não Classificados,Not Classified,7,
24872,LMED,LIFEMED INDUSTRIAL EQUIP. DE ART. MÉD. HOSP. S.A.,LIFEMED,2357251000153,24,,20/12/2019,A,Equipamentos,Equipments,1,MA
902221,CPTM,LIGGA TELECOMUNICACOES S.A.,LIGGA TELEC,4368865000166,99,,31/12/9999,A,Não Classificados,Not Classified,7,
2300,LGTE,LIGHT ENERGIA S.A.,LIGHTENERG,1917818000136,8,,01/03/2023,A,Não Classificado,E,1,
19879,LIGT,LIGHT S.A.,LIGHT S/A,3378521000175,18,,12/12/2005,A,Energia Elétrica,Electric Utilities,1,NM
8036,LIGH,LIGHT SERVICOS DE ELETRICIDADE S.A.,LIGHT,60444437000146,1,,22/05/1969,A,Energia Elétrica,Electric Utilities,1,
916031,LMOV,LIGUE MOVEL S.A.,LIGUEMOVELSA,10442435000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
905000,LNAM,LINEA AMARILLA BRASIL PARTICIPACOES S.A..,LINEA,11395604000109,1,,31/12/9999,A,Não Classificados,Not Classified,7,
909952,LMSA,LINHA AMARELA S.A. - LAMSA,AMARELA,974211000125,1,,31/12/9999,A,Não Classificados,Not Classified,7,
904888,LINH,LINHARES GERACAO S/A,LINHARESSA,10472905000118,1,,31/12/9999,A,Não Classificados,Not Classified,7,
905075,LTTE,LINHAS DE TAUBATE TRANSMISSORA DE ENERGIA S.A.,TAUBATE,14395590000103,99,,31/12/9999,A,Não Classificados,Not Classified,7,
905067,LTMC,LINHAS DE TRANSMISSAO DE MONTES CLAROS S.A.,MONTESCLAROS,11620646000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
23671,LXIN,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.,XINGU,10240186000100,8,,01/03/2023,A,Não Classificado,E,1,
900022,LINS,LINS AGROINDUSTRIAL S.A. ,LINS AGRO,35637796000172,99,,31/12/9999,A,Não Classificados,Not Classified,7,
15091,LTEL,LITEL PARTICIPACOES S.A.,LITEL,743065000127,7,,18/10/1995,A,Minerais Metálicos,Metalic Minerals,1,MB
24759,LTLA,LITELA PARTICIPAÇÕES S.A.,LITELA,5495546000184,7,,05/09/2019,A,Minerais Metálicos,Metalic Minerals,1,MB
25895,LVTC,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A,WDC NETWORKS,5917486000140,18,,22/07/2021,A,Programas e Serviços,Software and Services,1,NM
24880,LMTP,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO,LM TRANSPORT,389481000179,8,,01/03/2023,A,Não Classificados,Not Classified,1,
917623,LOAA,LOA ADMINISTRADORA E INCORPORADORA S/A,LOA ADM INC,35851074000116,99,,31/12/9999,A,Não Classificados,Not Classified,7,
917523,LOCF,LOC FROTAS LOCAÇÕES S.A.,LOCFROTAS,37229373000149,99,,31/12/9999,A,Não Classificados,Not Classified,7,
904763,LCFR,LOCALFRIO S.A. - ARMAZENS GERAIS FRIGORIFICOS,LOCALFRIO,58317751000116,1,,31/12/9999,A,Não Classificados,Not Classified,7,
24813,TFLE,LOCALIZA FLEET S.A.,LOCALFLEET,2286479000108,8,,20/03/2023,A,Não Classificado,E,1,
19739,RENT,LOCALIZA RENT A CAR S.A.,LOCALIZA,16670085000155,18,,06/05/2005,A,Aluguel de carros,Car rental,1,NM
904748,LCAR,LOCAR GUINDASTES E TRANSPORTES INTERMODAIS S.A.,LOCAR,43368422000127,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916641,LOCN,LOCON EMPREENDIMENTOS LTDA.,LOCON EMPR,4845901000135,99,,18/01/2022,A,Não Classificados,Not Classified,7,
23272,LOGG,LOG COMMERCIAL PROPERTIES,LOG COM PROP,9041168000110,18,,17/12/2018,A,Exploração de Imóveis,Real Estate,1,NM
905018,LOGP,LOG E PRINT DADOS VARIAVEIS   S.A,LOGEPRINT,3113360000198,1,,31/12/9999,A,Não Classificados,Not Classified,7,
905026,LOGR,LOG E PRINT GRAFICA E LOGISTICA S/A,LOGPRINT,66079609000106,1,,31/12/9999,A,Não Classificados,Not Classified,7,
916395,LGCM,LOG ENERGIA COMERCIALIZADORA S.A.,LOG ENERGIA,15042149000100,99,,05/01/2022,A,Não Classificados,Not Classified,7,
909010,VAND,LOGBRAS SALVADOR EMPREENDIMENTOS IMOBILIARIOS S/A,LOGBRAS,14251450000161,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20710,LOGN,LOG-IN LOGISTICA INTERMODAL S.A.,LOG-IN,42278291000124,18,,04/06/2007,A,Transporte Hidroviário,Marine and Water Transport,1,NM
904839,LGAM,LOGISTICA AMBIENTAL DE SAO PAULO S/A - LOGA,LOGA,7032886000102,99,,31/12/9999,A,Não Classificados,Not Classified,7,
25038,LJQQ,LOJAS QUERO-QUERO S/A,QUERO-QUERO,96418264021802,18,,06/08/2020,A,Produtos Diversos,Diversified Retailers,1,NM
8133,LREN,LOJAS RENNER S.A.,LOJAS RENNER,92754738000162,18,,03/01/1972,A,Tecidos. Vestuário e Calçados,Apparel. Fabric and Footwear,1,NM
907147,RCHL,LOJAS RIACHUELO S / A,RIACHUELO,33200056000149,1,,31/12/9999,A,Não Classificados,Not Classified,7,
905034,LONG,LONGFORD PARTICIPACOES E EMPREENDIMENTOS S.A.,LONGFORD,14683352000101,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900473,LORY,LORENZETTI SA INDUSTRIAS BRASILEIRAS ELETROMETALUR,LORENZETTI,61413282000143,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900466,LOTT,LOTEAMENTO VILA DE TAMANDARE SPE LTDA,LOTEAMENTO,27695476000140,99,,31/12/9999,A,Não Classificados,Not Classified,7,
912295,LPPP,LPP I EMPREENDIMENTOS E PARTICIPACOES S.A.,LPP I EMPREE,15019552000119,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20370,LPSB,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,LOPES BRASIL,8078847000109,18,,12/12/2006,A,Intermediação Imobiliária,Property Agency,1,NM
900334,LRCO,LRC 247 PARTICIPACOES LTDA,LRC,30407131000159,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900158,LUIN,LUCENA INFRAESTRUTURA LTDA.,LUCENA INFRA,3992929000132,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900307,LUEP,LUCIO EMPREENDIMENTOS E PARTICIPACOES LTDA,LUCIO,424129000127,99,,31/12/9999,A,Não Classificados,Not Classified,7,
905083,LUFP,LUFT PARTICIPACOES S.A.,LUFTPART,20182540000140,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900211,LUGH,LUIZ GONZAGA HOLDING S.A.,LUIZ GONZAGA,40689889000180,99,,31/12/9999,A,Não Classificados,Not Classified,7,
903682,FMXS,LUIZACRED S/A SOCIEDADE DE CREDITO FINANCIAMENTO E,LUIZACREDCFI,2206577000180,1,,31/12/9999,A,Não Classificados,Not Classified,7,
911800,LMNE,LUMINAE S.A.,LUMINAE S/A,9584001000286,99,,31/12/9999,A,Não Classificados,Not Classified,7,
20060,LUPA,LUPATECH S.A.,LUPATECH,89463822000112,18,,08/05/2006,A,Equipamentos e Serviços,Equipment and Services,1,NM
900543,LNTS,LUZIANIA NIQUELANDIA TRANSMISSORA S.A,LUZIANIA,14863121000171,99,,31/12/9999,A,Não Classificados,Not Classified,7,
900194,LWAT,LWART SOLUÇÕES AMBIENTAIS S.A.,LWART,46201083000188,99,,31/12/9999,A,Não Classificados,Not Classified,7,
24910,LWSA,LWSA S.A.,LWSA,2351877000152,18,,04/02/2020,A,Programas e Serviços,Software and Services,1,NM
900317,LYRI,LYRIO V PARTICIPACOES S.A,LYRIO,47155191000124,99,,31/12/9999,A,Não Classificados,Not Classified,7,
914184,CSSB,M.CASSAB COMÉRCIO E INDÚSTRIA LTDA.,M.CASSAB COM,49698723000103,1,,31/12/9999,A,Não Classificados,Not Classified,7,
20338,MDIA,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,M.DIASBRANCO,7206816000115,18,,11/10/2006,A,Alimentos Diversos,Other Food Manufacturing,1,NM
905257,MIVS,M.INVEST PLANEJAMENTO E ADMINISTRACAO DE SHOPPING,MINVEST,12294194000164,1,,31/12/9999,A,Não Classificados,Not Classified,7,
900395,MDOZ,M12 PARTICIPACOES EMPRESARIAIS S.A.,M12 PARTICIP,39838596000139,99,,31/12/9999,A,Não Classificados,Not Classified,7,
26379,MDRO,MADERO INDUSTRIA E COMERCIO S.A.,MADERO IND,13783221000478,8,,10/07/2024,A,Não Classificados,Not Classified,1,
905182,MDRI,MADRI ADMINISTRACAO INTERMEDIACAO E PARTICIPACAO S,MADRIPART,17669798000161,1,,31/12/9999,A,Não Classificados,Not Classified,7,
23612,MSRO,MAESTRO LOCADORA DE VEICULOS S.A.,MAESTROLOC,8795211000170,8,,26/05/2015,A,Aluguel de carros,Car rental,1,
